epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
860,4090.72,0.33835,0.33237,0.84172,0.85172,0.73452,0.83792,0.7603,0.46786,0.62826,0.92687,0.00971653,0.00971653,0.00971653
861,4094.17,0.37023,0.31834,0.8384,0.85172,0.73452,0.83792,0.7603,0.46786,0.62826,0.92687,0.0097162,0.0097162,0.0097162
862,4097.63,0.36283,0.326,0.85106,0.84876,0.73452,0.83559,0.76189,0.46481,0.61753,0.92366,0.00971587,0.00971587,0.00971587
863,4101.14,0.35283,0.31147,0.84334,0.84664,0.73452,0.82743,0.76393,0.44146,0.61407,0.91866,0.00971554,0.00971554,0.00971554
864,4104.54,0.33092,0.31257,0.78085,0.84589,0.73452,0.82768,0.76122,0.45495,0.60087,0.91577,0.00971521,0.00971521,0.00971521
865,4107.86,0.32366,0.30496,0.82005,0.84589,0.73452,0.82768,0.76122,0.45495,0.60087,0.91577,0.00971488,0.00971488,0.00971488
866,4111.24,0.32342,0.29926,0.85011,0.84512,0.73452,0.82377,0.7739,0.43236,0.59499,0.91361,0.00971455,0.00971455,0.00971455
867,4114.57,0.35275,0.33072,0.86639,0.83809,0.73452,0.82273,0.77289,0.45302,0.61652,0.91748,0.00971422,0.00971422,0.00971422
868,4117.88,0.30369,0.28932,0.83522,0.83992,0.73452,0.82165,0.76898,0.46902,0.66464,0.92339,0.00971389,0.00971389,0.00971389
869,4121.2,0.33644,0.3365,0.79919,0.83992,0.73452,0.82165,0.76898,0.46902,0.66464,0.92339,0.00971356,0.00971356,0.00971356
870,4124.69,0.30317,0.28596,0.83101,0.82854,0.73452,0.82221,0.76871,0.46216,0.67109,0.92538,0.00971323,0.00971323,0.00971323
871,4128.51,0.33735,0.32869,0.83154,0.82567,0.73452,0.8225,0.77446,0.4491,0.65182,0.91888,0.0097129,0.0097129,0.0097129
872,4132.34,0.32811,0.30471,0.8252,0.8176,0.73242,0.82474,0.76941,0.47617,0.67826,0.92528,0.00971257,0.00971257,0.00971257
873,4136.33,0.33186,0.31165,0.81294,0.8176,0.73242,0.82474,0.76941,0.47617,0.67826,0.92528,0.00971224,0.00971224,0.00971224
874,4140.17,0.35602,0.34645,0.85625,0.81843,0.72975,0.81833,0.76799,0.45127,0.68699,0.92209,0.00971191,0.00971191,0.00971191
875,4144.19,0.3257,0.30147,0.82064,0.8124,0.79694,0.82473,0.76627,0.49409,0.70251,0.92759,0.00971158,0.00971158,0.00971158
876,4148.06,0.36395,0.33092,0.83281,0.82764,0.77706,0.81935,0.77221,0.47231,0.69607,0.92439,0.00971125,0.00971125,0.00971125
877,4151.62,0.2957,0.29035,0.84382,0.82764,0.77706,0.81935,0.77221,0.47231,0.69607,0.92439,0.00971092,0.00971092,0.00971092
878,4155.47,0.32676,0.31833,0.82853,0.83989,0.76823,0.81636,0.76576,0.49238,0.70455,0.91816,0.00971059,0.00971059,0.00971059
879,4159.41,0.34382,0.32484,0.8425,0.84561,0.76603,0.81742,0.76766,0.47142,0.68885,0.90728,0.00971026,0.00971026,0.00971026
880,4163.34,0.33897,0.30721,0.83599,0.84773,0.7749,0.81252,0.75244,0.47282,0.69097,0.90738,0.00970993,0.00970993,0.00970993
881,4166.97,0.32957,0.31461,0.81587,0.84773,0.7749,0.81252,0.75244,0.47282,0.69097,0.90738,0.0097096,0.0097096,0.0097096
882,4170.84,0.37352,0.31786,0.83623,0.84809,0.77798,0.81415,0.75446,0.4897,0.71151,0.91135,0.00970927,0.00970927,0.00970927
883,4174.77,0.37257,0.34321,0.85192,0.84864,0.76617,0.81654,0.75417,0.44985,0.71393,0.9004,0.00970894,0.00970894,0.00970894
884,4178.75,0.32842,0.29666,0.81782,0.83598,0.73452,0.81341,0.74708,0.46908,0.72821,0.89596,0.00970861,0.00970861,0.00970861
885,4182.8,0.34302,0.28563,0.83113,0.83598,0.73452,0.81341,0.74708,0.46908,0.72821,0.89596,0.00970828,0.00970828,0.00970828
886,4186.88,0.33652,0.3187,0.83504,0.83782,0.72958,0.81299,0.75028,0.44742,0.71808,0.89188,0.00970795,0.00970795,0.00970795
887,4190.83,0.3693,0.32298,0.85717,0.82663,0.72512,0.81828,0.76111,0.47328,0.72724,0.89366,0.00970762,0.00970762,0.00970762
888,4194.78,0.34935,0.31483,0.83345,0.8325,0.70531,0.81468,0.76327,0.45108,0.7434,0.89394,0.00970729,0.00970729,0.00970729
889,4198.75,0.29443,0.28813,0.79776,0.8325,0.70531,0.81468,0.76327,0.45108,0.7434,0.89394,0.00970696,0.00970696,0.00970696
890,4202.87,0.31953,0.32882,0.8407,0.80587,0.74171,0.80476,0.74274,0.48835,0.71885,0.90184,0.00970663,0.00970663,0.00970663
891,4206.88,0.31332,0.27737,0.80736,0.81462,0.74384,0.80719,0.74601,0.46533,0.70246,0.8937,0.0097063,0.0097063,0.0097063
892,4210.79,0.36245,0.32446,0.8454,0.81699,0.74535,0.80272,0.72945,0.46365,0.68227,0.88966,0.00970597,0.00970597,0.00970597
893,4214.88,0.33291,0.31546,0.81193,0.81699,0.74535,0.80272,0.72945,0.46365,0.68227,0.88966,0.00970564,0.00970564,0.00970564
894,4218.76,0.30931,0.28797,0.81977,0.81799,0.74752,0.81922,0.74854,0.47047,0.69778,0.89138,0.00970531,0.00970531,0.00970531
895,4222.73,0.31185,0.27585,0.83127,0.81846,0.75276,0.8204,0.73536,0.46539,0.6426,0.88633,0.00970498,0.00970498,0.00970498
896,4226.41,0.29519,0.28565,0.82504,0.81916,0.75469,0.81725,0.74265,0.4734,0.63021,0.88921,0.00970465,0.00970465,0.00970465
897,4229.99,0.36075,0.33177,0.83967,0.81916,0.75469,0.81725,0.74265,0.4734,0.63021,0.88921,0.00970432,0.00970432,0.00970432
898,4233.89,0.33332,0.32752,0.82012,0.79948,0.77728,0.81725,0.74046,0.46687,0.64309,0.89176,0.00970399,0.00970399,0.00970399
899,4237.88,0.30458,0.279,0.80208,0.80718,0.77839,0.79343,0.71406,0.45591,0.65464,0.89438,0.00970366,0.00970366,0.00970366
900,4241.77,0.3351,0.32205,0.81095,0.8031,0.77845,0.81828,0.73885,0.45987,0.67166,0.89178,0.00970333,0.00970333,0.00970333
901,4245.49,0.32406,0.31341,0.82023,0.8031,0.77845,0.81828,0.73885,0.45987,0.67166,0.89178,0.009703,0.009703,0.009703
902,4249.17,0.349,0.29263,0.85096,0.79958,0.77701,0.82356,0.75079,0.42704,0.66706,0.8923,0.00970267,0.00970267,0.00970267
903,4253.17,0.39271,0.34552,0.85369,0.80056,0.77368,0.81889,0.7422,0.44537,0.68983,0.89976,0.00970234,0.00970234,0.00970234
904,4257.14,0.31604,0.29096,0.82392,0.80248,0.76515,0.81973,0.74211,0.44305,0.70748,0.9,0.00970201,0.00970201,0.00970201
905,4260.98,0.34462,0.29956,0.85726,0.80248,0.76515,0.81973,0.74211,0.44305,0.70748,0.9,0.00970168,0.00970168,0.00970168
906,4264.8,0.3023,0.28077,0.83641,0.79956,0.75554,0.8208,0.74223,0.43801,0.6872,0.90736,0.00970135,0.00970135,0.00970135
907,4268.78,0.32378,0.30616,0.82957,0.79781,0.75684,0.82891,0.74387,0.4534,0.67164,0.92064,0.00970102,0.00970102,0.00970102
908,4272.6,0.35831,0.3505,0.81482,0.76631,0.80762,0.81578,0.74071,0.4675,0.71681,0.93322,0.00970069,0.00970069,0.00970069
909,4276.2,0.31219,0.2937,0.83753,0.76631,0.80762,0.81578,0.74071,0.4675,0.71681,0.93322,0.00970036,0.00970036,0.00970036
910,4280.07,0.32338,0.31853,0.84096,0.78495,0.81977,0.81434,0.74652,0.49712,0.83057,0.95037,0.00970003,0.00970003,0.00970003
911,4284.1,0.30673,0.27735,0.82073,0.76348,0.82509,0.80841,0.73907,0.48413,0.84484,0.94824,0.0096997,0.0096997,0.0096997
912,4287.87,0.33779,0.32503,0.84328,0.7775,0.81898,0.813,0.73646,0.49171,0.86143,0.95135,0.00969937,0.00969937,0.00969937
913,4291.58,0.36043,0.30725,0.84474,0.7775,0.81898,0.813,0.73646,0.49171,0.86143,0.95135,0.00969904,0.00969904,0.00969904
914,4295.25,0.35699,0.30254,0.85134,0.78241,0.82558,0.81297,0.73425,0.48546,0.82547,0.94377,0.00969871,0.00969871,0.00969871
915,4299.04,0.32011,0.29632,0.82706,0.79432,0.82118,0.81809,0.7332,0.48797,0.8213,0.9413,0.00969838,0.00969838,0.00969838
916,4302.67,0.34636,0.30361,0.85213,0.79657,0.82759,0.81559,0.73119,0.47409,0.78293,0.93297,0.00969805,0.00969805,0.00969805
917,4306.35,0.32436,0.30767,0.85359,0.79657,0.82759,0.81559,0.73119,0.47409,0.78293,0.93297,0.00969772,0.00969772,0.00969772
918,4310.17,0.3073,0.28157,0.83699,0.81232,0.81708,0.82112,0.72937,0.48398,0.7658,0.9314,0.00969739,0.00969739,0.00969739
919,4313.85,0.35036,0.30432,0.83458,0.78265,0.82976,0.81904,0.74449,0.44106,0.72178,0.92127,0.00969706,0.00969706,0.00969706
920,4317.98,0.33147,0.28608,0.82118,0.78298,0.82976,0.81934,0.74602,0.47595,0.73902,0.9258,0.00969673,0.00969673,0.00969673
921,4321.94,0.30949,0.27876,0.8374,0.78298,0.82976,0.81934,0.74602,0.47595,0.73902,0.9258,0.0096964,0.0096964,0.0096964
922,4325.64,0.36592,0.34628,0.82898,0.78365,0.82473,0.8173,0.74944,0.46971,0.73664,0.92643,0.00969607,0.00969607,0.00969607
923,4329.42,0.30138,0.28161,0.82029,0.88251,0.73452,0.8226,0.75234,0.46786,0.68982,0.91238,0.00969574,0.00969574,0.00969574
924,4333.28,0.33488,0.29666,0.83034,0.888,0.73452,0.83793,0.75636,0.4531,0.65651,0.89473,0.00969541,0.00969541,0.00969541
925,4337.16,0.3337,0.313,0.83147,0.888,0.73452,0.83793,0.75636,0.4531,0.65651,0.89473,0.00969508,0.00969508,0.00969508
926,4341.18,0.34659,0.3126,0.83648,0.90292,0.74266,0.86208,0.76516,0.43167,0.63306,0.88115,0.00969475,0.00969475,0.00969475
927,4345,0.33223,0.31472,0.81583,0.90185,0.74627,0.85176,0.76374,0.46553,0.62657,0.884,0.00969442,0.00969442,0.00969442
928,4348.93,0.38758,0.34793,0.80436,0.89149,0.73452,0.84826,0.76103,0.44466,0.57775,0.87998,0.00969409,0.00969409,0.00969409
929,4352.73,0.32625,0.328,0.83039,0.89149,0.73452,0.84826,0.76103,0.44466,0.57775,0.87998,0.00969376,0.00969376,0.00969376
930,4356.27,0.3637,0.31281,0.84644,0.83231,0.77754,0.85177,0.76882,0.44103,0.59597,0.88034,0.00969343,0.00969343,0.00969343
931,4360.2,0.36946,0.32477,0.86851,0.84481,0.77798,0.84582,0.77137,0.43189,0.62988,0.88755,0.0096931,0.0096931,0.0096931
932,4363.96,0.3268,0.30203,0.82425,0.84611,0.77789,0.84833,0.77069,0.45481,0.7016,0.90869,0.00969277,0.00969277,0.00969277
933,4367.75,0.32039,0.34775,0.83813,0.84611,0.77789,0.84833,0.77069,0.45481,0.7016,0.90869,0.00969244,0.00969244,0.00969244
934,4371.84,0.33529,0.31961,0.83375,0.83092,0.73156,0.83521,0.77795,0.45764,0.72924,0.91382,0.00969211,0.00969211,0.00969211
935,4376.16,0.30787,0.31046,0.82685,0.78774,0.77571,0.84582,0.77313,0.47976,0.74103,0.9222,0.00969178,0.00969178,0.00969178
936,4380.47,0.38336,0.33826,0.84857,0.80533,0.73188,0.84097,0.77734,0.48161,0.75167,0.93189,0.00969145,0.00969145,0.00969145
937,4384.61,0.35373,0.31811,0.84597,0.80533,0.73188,0.84097,0.77734,0.48161,0.75167,0.93189,0.00969112,0.00969112,0.00969112
938,4388.93,0.291,0.27855,0.81469,0.79426,0.78089,0.85443,0.78659,0.49024,0.72518,0.94072,0.00969079,0.00969079,0.00969079
939,4393.25,0.29854,0.28395,0.8046,0.83133,0.84386,0.86191,0.79874,0.47822,0.66053,0.93448,0.00969046,0.00969046,0.00969046
940,4397.61,0.30229,0.26741,0.80291,0.82402,0.84799,0.86338,0.79466,0.4776,0.62182,0.93801,0.00969013,0.00969013,0.00969013
941,4401.94,0.35155,0.2923,0.82755,0.82402,0.84799,0.86338,0.79466,0.4776,0.62182,0.93801,0.0096898,0.0096898,0.0096898
942,4406.23,0.30089,0.29863,0.81295,0.76363,0.85105,0.86079,0.80697,0.46392,0.59596,0.9262,0.00968947,0.00968947,0.00968947
943,4410.6,0.32503,0.29841,0.8377,0.7763,0.83932,0.86679,0.79289,0.47526,0.59445,0.92392,0.00968914,0.00968914,0.00968914
944,4414.89,0.32105,0.30737,0.82954,0.8201,0.80607,0.86617,0.79766,0.48038,0.58169,0.9248,0.00968881,0.00968881,0.00968881
945,4419.3,0.32559,0.32481,0.83716,0.8201,0.80607,0.86617,0.79766,0.48038,0.58169,0.9248,0.00968848,0.00968848,0.00968848
946,4423.62,0.31497,0.32372,0.79555,0.77884,0.80248,0.84628,0.79163,0.48721,0.59415,0.92913,0.00968815,0.00968815,0.00968815
947,4427.89,0.32197,0.31293,0.81991,0.87542,0.70625,0.82833,0.77445,0.51451,0.62795,0.93688,0.00968782,0.00968782,0.00968782
948,4431.99,0.34786,0.30733,0.82094,0.88415,0.70283,0.82375,0.77657,0.49895,0.63591,0.93213,0.00968749,0.00968749,0.00968749
949,4436.05,0.30159,0.28855,0.8045,0.88415,0.70283,0.82375,0.77657,0.49895,0.63591,0.93213,0.00968716,0.00968716,0.00968716
950,4440.13,0.36303,0.3248,0.84832,0.87384,0.70581,0.80803,0.75199,0.53016,0.67109,0.93599,0.00968683,0.00968683,0.00968683
951,4443.97,0.34995,0.34384,0.82181,0.77736,0.84274,0.81811,0.774,0.5076,0.67853,0.92791,0.0096865,0.0096865,0.0096865
952,4447.93,0.31819,0.31443,0.8584,0.83251,0.79342,0.82687,0.77695,0.49712,0.67241,0.92042,0.00968617,0.00968617,0.00968617
953,4451.75,0.35991,0.32974,0.81514,0.83251,0.79342,0.82687,0.77695,0.49712,0.67241,0.92042,0.00968584,0.00968584,0.00968584
954,4455.74,0.3183,0.29545,0.82967,0.82786,0.80065,0.8227,0.77305,0.50344,0.66909,0.92691,0.00968551,0.00968551,0.00968551
955,4459.69,0.35566,0.3106,0.84709,0.85948,0.738,0.82163,0.76386,0.48781,0.61706,0.91657,0.00968518,0.00968518,0.00968518
956,4463.61,0.30644,0.28159,0.82087,0.85536,0.72842,0.80921,0.75428,0.45777,0.592,0.90695,0.00968485,0.00968485,0.00968485
957,4467.38,0.27401,0.25616,0.83208,0.85536,0.72842,0.80921,0.75428,0.45777,0.592,0.90695,0.00968452,0.00968452,0.00968452
958,4471.27,0.32776,0.30695,0.83706,0.85058,0.73316,0.80732,0.76159,0.46564,0.61855,0.90183,0.00968419,0.00968419,0.00968419
959,4475.11,0.34154,0.29616,0.83074,0.84586,0.73397,0.81026,0.76871,0.46904,0.63853,0.9008,0.00968386,0.00968386,0.00968386
960,4478.76,0.32523,0.30158,0.83774,0.85339,0.72987,0.81572,0.76375,0.46274,0.64912,0.90037,0.00968353,0.00968353,0.00968353
961,4482.5,0.32121,0.29896,0.80824,0.85339,0.72987,0.81572,0.76375,0.46274,0.64912,0.90037,0.0096832,0.0096832,0.0096832
962,4486.25,0.361,0.31684,0.84922,0.85048,0.73452,0.81354,0.76545,0.47623,0.66881,0.90059,0.00968287,0.00968287,0.00968287
963,4490.08,0.38191,0.34625,0.84355,0.85446,0.7297,0.81672,0.76298,0.46697,0.67785,0.90091,0.00968254,0.00968254,0.00968254
964,4493.96,0.32647,0.30496,0.82962,0.85129,0.73452,0.8132,0.75884,0.47482,0.70619,0.90271,0.00968221,0.00968221,0.00968221
965,4497.74,0.35285,0.31582,0.84316,0.85129,0.73452,0.8132,0.75884,0.47482,0.70619,0.90271,0.00968188,0.00968188,0.00968188
966,4501.63,0.31142,0.31369,0.81709,0.86015,0.73452,0.81491,0.75842,0.47227,0.69165,0.9019,0.00968155,0.00968155,0.00968155
967,4505.43,0.32826,0.30378,0.81704,0.87252,0.73126,0.82171,0.74953,0.4804,0.66198,0.90049,0.00968122,0.00968122,0.00968122
968,4509.46,0.35842,0.29735,0.81935,0.80796,0.77566,0.81998,0.76576,0.48209,0.67904,0.89973,0.00968089,0.00968089,0.00968089
969,4513.14,0.3232,0.29592,0.8317,0.80796,0.77566,0.81998,0.76576,0.48209,0.67904,0.89973,0.00968056,0.00968056,0.00968056
970,4517.08,0.34889,0.30796,0.83615,0.82824,0.79384,0.8194,0.7653,0.48233,0.68814,0.89655,0.00968023,0.00968023,0.00968023
971,4521.01,0.35115,0.31806,0.82572,0.83086,0.79867,0.81926,0.74466,0.47042,0.70954,0.89541,0.0096799,0.0096799,0.0096799
972,4524.85,0.34207,0.3053,0.85428,0.82969,0.8027,0.80835,0.74142,0.4526,0.68772,0.88893,0.00967957,0.00967957,0.00967957
973,4528.4,0.30057,0.29308,0.82471,0.82969,0.8027,0.80835,0.74142,0.4526,0.68772,0.88893,0.00967924,0.00967924,0.00967924
974,4532.24,0.34262,0.30081,0.86825,0.8295,0.79707,0.80217,0.73602,0.44276,0.69316,0.88323,0.00967891,0.00967891,0.00967891
975,4536.14,0.28944,0.3008,0.80904,0.79985,0.81086,0.81182,0.73637,0.42681,0.69448,0.88131,0.00967858,0.00967858,0.00967858
976,4540.13,0.34028,0.31602,0.85077,0.80368,0.80683,0.81182,0.74069,0.4432,0.74631,0.88469,0.00967825,0.00967825,0.00967825
977,4543.87,0.3234,0.31841,0.84098,0.80368,0.80683,0.81182,0.74069,0.4432,0.74631,0.88469,0.00967792,0.00967792,0.00967792
978,4547.68,0.36314,0.31555,0.83924,0.81491,0.79768,0.81089,0.73487,0.45034,0.74419,0.89099,0.00967759,0.00967759,0.00967759
979,4551.38,0.29615,0.31067,0.82853,0.80736,0.80211,0.7981,0.72807,0.44151,0.74108,0.89246,0.00967726,0.00967726,0.00967726
980,4555.41,0.30709,0.30408,0.84165,0.83092,0.80482,0.80271,0.73772,0.44857,0.71267,0.8938,0.00967693,0.00967693,0.00967693
981,4559.42,0.33565,0.3274,0.83323,0.83092,0.80482,0.80271,0.73772,0.44857,0.71267,0.8938,0.0096766,0.0096766,0.0096766
982,4563.29,0.33629,0.29286,0.83095,0.82297,0.81369,0.80311,0.73759,0.45276,0.70506,0.89635,0.00967627,0.00967627,0.00967627
983,4567.27,0.35619,0.31425,0.83176,0.82802,0.81548,0.8005,0.73872,0.47947,0.69023,0.90327,0.00967594,0.00967594,0.00967594
984,4571.21,0.33271,0.31081,0.81588,0.81692,0.81548,0.8004,0.73782,0.46838,0.68152,0.90188,0.00967561,0.00967561,0.00967561
985,4575.01,0.32938,0.30224,0.83935,0.81692,0.81548,0.8004,0.73782,0.46838,0.68152,0.90188,0.00967528,0.00967528,0.00967528
986,4578.95,0.32486,0.30809,0.83562,0.81783,0.81548,0.79997,0.74141,0.48056,0.65688,0.90706,0.00967495,0.00967495,0.00967495
987,4582.91,0.31999,0.3039,0.81642,0.8233,0.81548,0.81998,0.74687,0.46984,0.64102,0.90263,0.00967462,0.00967462,0.00967462
988,4586.71,0.32509,0.29277,0.83174,0.81684,0.81192,0.80838,0.73569,0.46891,0.65737,0.90259,0.00967429,0.00967429,0.00967429
989,4590.55,0.38756,0.32204,0.85192,0.81684,0.81192,0.80838,0.73569,0.46891,0.65737,0.90259,0.00967396,0.00967396,0.00967396
990,4594.36,0.34771,0.30754,0.85268,0.81188,0.80561,0.82263,0.76536,0.4714,0.67869,0.90535,0.00967363,0.00967363,0.00967363
991,4598.23,0.32444,0.30618,0.82084,0.81895,0.79139,0.82165,0.74965,0.49121,0.72842,0.91611,0.0096733,0.0096733,0.0096733
992,4601.92,0.31408,0.293,0.85569,0.78928,0.78916,0.8071,0.73066,0.53991,0.79517,0.92607,0.00967297,0.00967297,0.00967297
993,4606.04,0.31235,0.28417,0.84311,0.78928,0.78916,0.8071,0.73066,0.53991,0.79517,0.92607,0.00967264,0.00967264,0.00967264
994,4609.93,0.36306,0.32064,0.82687,0.8244,0.72213,0.76849,0.72352,0.52458,0.80932,0.92748,0.00967231,0.00967231,0.00967231
995,4613.79,0.34381,0.3195,0.85058,0.81193,0.72003,0.75468,0.71835,0.55821,0.83321,0.9357,0.00967198,0.00967198,0.00967198
996,4617.71,0.36499,0.32526,0.83146,0.80328,0.7158,0.75345,0.70749,0.54186,0.82584,0.93692,0.00967165,0.00967165,0.00967165
997,4621.38,0.36259,0.31678,0.84744,0.80328,0.7158,0.75345,0.70749,0.54186,0.82584,0.93692,0.00967132,0.00967132,0.00967132
998,4625.17,0.30744,0.2828,0.84343,0.83468,0.77378,0.7905,0.72622,0.55722,0.84701,0.93928,0.00967099,0.00967099,0.00967099
999,4629.18,0.34503,0.31281,0.82076,0.79176,0.72818,0.75912,0.71552,0.53487,0.83657,0.93621,0.00967066,0.00967066,0.00967066
1000,4632.92,0.32354,0.29401,0.84158,0.84295,0.7672,0.78461,0.71567,0.54105,0.84726,0.93752,0.00967033,0.00967033,0.00967033
1001,4636.71,0.31466,0.30629,0.82403,0.84295,0.7672,0.78461,0.71567,0.54105,0.84726,0.93752,0.00967,0.00967,0.00967
1002,4640.58,0.36021,0.31879,0.85011,0.82713,0.77109,0.79766,0.71455,0.55285,0.89087,0.94245,0.00966967,0.00966967,0.00966967
1003,4644.61,0.31809,0.28447,0.82027,0.82261,0.77859,0.79678,0.71977,0.52569,0.86699,0.93342,0.00966934,0.00966934,0.00966934
1004,4648.65,0.30233,0.28554,0.82733,0.82181,0.78214,0.79758,0.72179,0.52507,0.84741,0.93151,0.00966901,0.00966901,0.00966901
1005,4652.49,0.31041,0.31113,0.81061,0.82181,0.78214,0.79758,0.72179,0.52507,0.84741,0.93151,0.00966868,0.00966868,0.00966868
1006,4656.46,0.32351,0.32626,0.84165,0.77694,0.73452,0.7693,0.71692,0.5148,0.85165,0.92816,0.00966835,0.00966835,0.00966835
1007,4660.05,0.3113,0.29371,0.8402,0.8017,0.78214,0.80896,0.73101,0.52758,0.84431,0.92985,0.00966802,0.00966802,0.00966802
1008,4664.2,0.33793,0.32572,0.82899,0.76032,0.73452,0.78793,0.73427,0.52047,0.84338,0.92672,0.00966769,0.00966769,0.00966769
1009,4668.15,0.31542,0.28382,0.84228,0.76032,0.73452,0.78793,0.73427,0.52047,0.84338,0.92672,0.00966736,0.00966736,0.00966736
1010,4672,0.33183,0.3134,0.84233,0.76032,0.73452,0.79063,0.73263,0.49689,0.81262,0.91383,0.00966703,0.00966703,0.00966703
1011,4676.16,0.32406,0.28665,0.82112,0.79671,0.78214,0.80982,0.74569,0.46675,0.78401,0.89851,0.0096667,0.0096667,0.0096667
1012,4679.93,0.28802,0.26367,0.82043,0.78506,0.78214,0.80704,0.7501,0.47054,0.7874,0.8965,0.00966637,0.00966637,0.00966637
1013,4684.06,0.33284,0.29629,0.83042,0.78506,0.78214,0.80704,0.7501,0.47054,0.7874,0.8965,0.00966604,0.00966604,0.00966604
1014,4687.8,0.32489,0.28434,0.82418,0.80655,0.77432,0.81385,0.75574,0.46893,0.76598,0.89382,0.00966571,0.00966571,0.00966571
1015,4691.74,0.32354,0.31329,0.82159,0.76694,0.78214,0.80769,0.74897,0.45639,0.75467,0.88707,0.00966538,0.00966538,0.00966538
1016,4695.76,0.3707,0.31144,0.81641,0.81563,0.73452,0.80823,0.74792,0.46462,0.74083,0.8899,0.00966505,0.00966505,0.00966505
1017,4699.66,0.3629,0.31156,0.86529,0.81563,0.73452,0.80823,0.74792,0.46462,0.74083,0.8899,0.00966472,0.00966472,0.00966472
1018,4703.55,0.30196,0.27339,0.83922,0.81752,0.73452,0.80517,0.739,0.45088,0.73338,0.88535,0.00966439,0.00966439,0.00966439
1019,4707.41,0.29742,0.27008,0.82908,0.81929,0.73452,0.79744,0.73427,0.43975,0.73618,0.88465,0.00966406,0.00966406,0.00966406
1020,4711.5,0.36151,0.33787,0.82747,0.8271,0.73452,0.7951,0.73609,0.45256,0.73866,0.88419,0.00966373,0.00966373,0.00966373
1021,4715.41,0.32881,0.31254,0.80335,0.8271,0.73452,0.7951,0.73609,0.45256,0.73866,0.88419,0.0096634,0.0096634,0.0096634
1022,4719.21,0.29258,0.28503,0.83252,0.84242,0.73452,0.79353,0.72897,0.43907,0.74774,0.88329,0.00966307,0.00966307,0.00966307
1023,4723.14,0.33986,0.28868,0.83384,0.83419,0.73452,0.7754,0.71286,0.45679,0.76647,0.8853,0.00966274,0.00966274,0.00966274
1024,4727.02,0.32755,0.28663,0.82701,0.82516,0.73452,0.78299,0.71721,0.45259,0.78284,0.88929,0.00966241,0.00966241,0.00966241
1025,4730.82,0.36313,0.30784,0.82652,0.82516,0.73452,0.78299,0.71721,0.45259,0.78284,0.88929,0.00966208,0.00966208,0.00966208
1026,4734.5,0.33417,0.31635,0.81527,0.82912,0.73452,0.78378,0.71995,0.47806,0.79773,0.89954,0.00966175,0.00966175,0.00966175
1027,4738.25,0.35131,0.29616,0.825,0.83878,0.73452,0.79617,0.7279,0.45187,0.80266,0.89887,0.00966142,0.00966142,0.00966142
1028,4742.12,0.3451,0.30455,0.8573,0.83312,0.73233,0.79293,0.72547,0.46434,0.80867,0.89949,0.00966109,0.00966109,0.00966109
1029,4745.99,0.31251,0.2982,0.82201,0.83312,0.73233,0.79293,0.72547,0.46434,0.80867,0.89949,0.00966076,0.00966076,0.00966076
1030,4749.87,0.34312,0.31469,0.84666,0.85034,0.69954,0.79236,0.72668,0.47241,0.83332,0.90075,0.00966043,0.00966043,0.00966043
1031,4753.79,0.36298,0.32832,0.87282,0.82246,0.69591,0.79223,0.72056,0.44619,0.84829,0.89621,0.0096601,0.0096601,0.0096601
1032,4757.7,0.30892,0.29684,0.8516,0.74214,0.781,0.79386,0.73212,0.43945,0.86557,0.89601,0.00965977,0.00965977,0.00965977
1033,4761.5,0.38701,0.31499,0.86446,0.74214,0.781,0.79386,0.73212,0.43945,0.86557,0.89601,0.00965944,0.00965944,0.00965944
1034,4765.21,0.30114,0.27763,0.83196,0.7607,0.76043,0.79665,0.73906,0.44027,0.83798,0.90089,0.00965911,0.00965911,0.00965911
1035,4769.02,0.32318,0.31537,0.81482,0.75662,0.72965,0.79188,0.736,0.45382,0.84407,0.90762,0.00965878,0.00965878,0.00965878
1036,4772.75,0.3413,0.33288,0.83619,0.77341,0.73546,0.80435,0.75229,0.45104,0.76533,0.912,0.00965845,0.00965845,0.00965845
1037,4776.49,0.30033,0.29302,0.8075,0.77341,0.73546,0.80435,0.75229,0.45104,0.76533,0.912,0.00965812,0.00965812,0.00965812
1038,4780.23,0.30595,0.30238,0.81964,0.78702,0.73083,0.80172,0.7571,0.46573,0.74966,0.91594,0.00965779,0.00965779,0.00965779
1039,4784.04,0.2856,0.29373,0.81614,0.79381,0.72805,0.78954,0.72512,0.46768,0.73737,0.92116,0.00965746,0.00965746,0.00965746
